27.6735111111,87.6982722222,3001
27.616,87.4644972222,3002
27.6791944444,87.7014361111,3003
27.6593138889,87.604425,3004
27.6769194444,87.6998472222,3004
27.6726666667,87.6986055556,3004
27.6518972222,87.6261638889,3005
27.661325,87.6076305556,3006
27.6723833333,87.6986083333,3007
27.6737944444,87.6982694444,3007
27.6522027778,87.6571722222,3009
27.621325,87.7098694444,3010
27.3495388889,87.9298583333,3011
27.6740777778,87.6982638889,3011
27.6479472222,87.6556083333,3011
27.6752111111,87.698575,3011
27.6749277778,87.6985777778,3012
27.6743583333,87.6982611111,3012
27.6766361111,87.69985,3013
27.6757777778,87.6988916667,3013
27.6476611111,87.6552888889,3013
27.647375,87.6549694444,3013
27.6754972222,87.6988944444,3014
27.6848138889,87.6978138889,3014
27.6746444444,87.6985805556,3014
27.6794805556,87.7017555556,3015
27.6661666667,87.6114472222,3015
27.67635,87.6995305556,3015
27.6760638889,87.6992111111,3016
27.6656638889,87.6175916667,3017
27.3495361111,87.9295361111,3018
27.6848111111,87.6974916667,3019
27.6516138889,87.6261666667,3019
27.6851,87.6981333333,3020
27.6664638889,87.6705694444,3022
27.6721055556,87.6989333333,3022
27.6794833333,87.7020777778,3023
27.6987583333,87.5641722222,3023
27.6667527778,87.6712111111,3023
27.6593083333,87.6041027778,3024
27.6482277778,87.6556055556,3024
27.6987611111,87.5644972222,3025
27.3498472222,87.9330777778,3026
27.6987555556,87.56385,3027
27.6987666667,87.5648194444,3029
27.6794861111,87.7024027778,3030
27.6177027778,87.4651194444,3030
27.6513333333,87.6261722222,3030
27.6853861111,87.6984555556,3030
27.6848083333,87.6971694444,3030
27.6987694444,87.5651416667,3031
27.6987722222,87.5654666667,3033
27.6216055556,87.7098666667,3033
27.6210444444,87.7101972222,3034
27.6524833333,87.6571694444,3034
27.6718222222,87.6989388889,3035
27.698775,87.5657888889,3036
27.6616055556,87.6076277778,3037
27.65105,87.626175,3037
27.7423722222,87.2519444444,3039
27.6879222222,87.5549444444,3039
27.6485111111,87.6556027778,3040
27.6794888889,87.702725,3040
27.6524666667,87.6264805556,3041
27.6507666667,87.6261777778,3041
27.6661638889,87.6111222222,3042
27.3498166667,87.9292111111,3043
27.6176444444,87.7092666667,3043
27.6504833333,87.6261805556,3044
27.6593055556,87.6037805556,3044
27.6303777778,87.4110055556,3045
27.6157138889,87.4641777778,3045
27.6182111111,87.7095833333,3045
27.6516333333,87.6568555556,3046
27.6987777778,87.5661111111,3046
27.616775,87.7070166667,3046
27.6473722222,87.6546472222,3047
27.6218888889,87.7098638889,3047
27.6502027778,87.6261861111,3048
27.6884888889,87.5552583333,3048
27.6882027778,87.5549388889,3049
27.6207611111,87.7102,3049
27.6301027778,87.4116555556,3051
27.6848055556,87.6968444444,3051
27.6167722222,87.7066944444,3051
27.6794916667,87.7030472222,3052
27.6876361111,87.554625,3052
27.6167777778,87.7073388889,3052
27.617925,87.7092638889,3053
27.6664611111,87.6702444444,3054
27.6473694444,87.654325,3054
27.6715388889,87.6989416667,3054
27.6499194444,87.6261888889,3055
27.6738777778,87.6772638889,3056
27.6167805556,87.7076611111,3056
27.6527694444,87.6574888889,3056
27.6985,87.5664388889,3057
27.6306583333,87.4106805556,3058
27.6873527778,87.5546277778,3058
27.6521833333,87.6264833333,3058
27.6656666667,87.6179138889,3059
27.6738805556,87.6775888889,3060
27.666525,87.6188722222,3060
27.6183222222,87.3950333333,3061
27.6298277778,87.4123055556,3061
27.6487944444,87.6556,3061
27.6985027778,87.5667611111,3061
27.3500972222,87.9288861111,3062
27.6303833333,87.4113305556,3062
27.6618888889,87.6076222222,3062
27.64765,87.6543222222,3062
27.6856722222,87.698775,3062
27.6741583333,87.6769388889,3063
27.3500944444,87.9285638889,3064
27.6221694444,87.7095361111,3064
27.6482138889,87.6539916667,3065
27.6184972222,87.7099027778,3066
27.6661611111,87.6108,3066
27.7426583333,87.2522611111,3067
27.6479333333,87.6543166667,3067
27.6179861111,87.4651138889,3067
27.6794944444,87.7033722222,3067
27.6167694444,87.7063694444,3067
27.6668138889,87.6195166667,3068
27.6180416667,87.3950388889,3069
27.6987527778,87.5635277778,3069
27.6170666667,87.7079805556,3069
27.6741555556,87.6766138889,3069
27.6204777778,87.7102027778,3070
27.6887722222,87.5552555556,3070
27.6662388889,87.6185527778,3071
27.6309361111,87.4103527778,3072
27.6665277778,87.6191972222,3072
27.6224527778,87.7095333333,3072
27.6154277778,87.4638583333,3072
27.6298305556,87.4126277778,3074
27.6173583333,87.7089472222,3074
27.6530305556,87.6264722222,3074
27.6664583333,87.6699222222,3074
27.6151416667,87.4635388889,3075
27.6295527778,87.4129555556,3076
27.6670361111,87.6712083333,3076
27.6170694444,87.7083055556,3076
27.6484944444,87.6539888889,3077
27.6173555556,87.708625,3077
27.6741666667,87.6779083333,3077
27.6659527778,87.6182333333,3077
27.3501333333,87.9333972222,3078
27.6512,87.5848222222,3078
27.648775,87.6536611111,3079
27.6797777778,87.7033666667,3079
27.6227333333,87.7095305556,3079
27.6859583333,87.6990944444,3080
27.6982222222,87.5670888889,3081
27.685675,87.6990972222,3081
27.6593027778,87.6034555556,3082
27.6490583333,87.6536583333,3082
27.6744333333,87.6762888889,3082
27.6177583333,87.3950416667,3083
27.6712583333,87.6992666667,3083
27.6575833333,87.6012166667,3083
27.6530527778,87.6574861111,3083
27.6671,87.6198361111,3083
27.6513472222,87.6565361111,3083
27.6301083333,87.4119777778,3084
27.6490777778,87.6555972222,3084
27.6621722222,87.6076194444,3084
27.6573027778,87.6012194444,3084
27.350375,87.9282388889,3085
27.6187805556,87.7099,3085
27.6493416667,87.6536555556,3085
27.6747166667,87.6762861111,3088
27.6825888889,87.7017194444,3088
27.6982277778,87.5674111111,3088
27.6230166667,87.7095277778,3088
27.6295555556,87.4132777778,3089
27.6664555556,87.6696,3089
27.6538833333,87.6267861111,3089
27.6828694444,87.7013916667,3089
27.7131833333,87.2682444444,3090
27.6825916667,87.7020416667,3091
27.6312194444,87.4103472222,3092
27.6661583333,87.6104777778,3092
27.6870666667,87.5543083333,3092
27.6496194444,87.6533277778,3092
27.6673222222,87.6715277778,3092
27.6862416667,87.6994138889,3092
27.617475,87.3950472222,3093
27.6850861111,87.6965194444,3093
27.616625,87.3947361111,3094
27.65275,87.626475,3094
27.6536,87.6267888889,3094
27.6676083333,87.6718472222,3094
27.6825944444,87.7023638889,3095
27.675,87.6762805556,3095
27.6831527778,87.7013888889,3097
27.6578666667,87.6012138889,3098
27.6744527778,87.6782277778,3098
27.6982305556,87.5677361111,3098
27.6171916667,87.39505,3099
27.6232972222,87.7092,3099
27.6151361111,87.4632166667,3099
27.3504138889,87.9333944444,3100
27.6593,87.6031333333,3100
27.6533166667,87.6267916667,3101
27.6512027778,87.5851444444,3101
27.6514777778,87.5844972222,3102
27.6238638889,87.7095166667,3102
27.6186083333,87.3953527778,3103
27.6590138889,87.6028138889,3103
27.61485,87.4628972222,3103
27.6169111111,87.3950555556,3104
27.7849027778,87.4783055556,3104
27.6292777778,87.4136055556,3104
27.61675,87.7044333333,3105
27.6624555556,87.6076166667,3106
27.6752777778,87.6759555556,3106
27.6510611111,87.6562166667,3106
27.7851888889,87.478625,3107
27.6867833333,87.5543111111,3107
27.6235777778,87.7091972222,3107
27.6163416667,87.3947388889,3108
27.6834333333,87.7013861111,3108
27.6496361111,87.6261916667,3109
27.6570166667,87.6009,3109
27.74295,87.2529027778,3110
27.629,87.4139333333,3110
27.6664527778,87.6692777778,3110
27.6167527778,87.7047555556,3110
27.6839944444,87.7007333333,3110
27.6826,87.7026888889,3111
27.6533361111,87.6574833333,3111
27.6241472222,87.7095138889,3112
27.6315027778,87.4103444444,3113
27.6167666667,87.7060472222,3113
27.6493527778,87.6261944444,3113
27.6287194444,87.4142611111,3114
27.6709805556,87.6995944444,3114
27.6755611111,87.6759527778,3114
27.6593083333,87.6612861111,3114
27.3506555556,87.9279138889,3116
27.6182638889,87.4647888889,3116
27.6747388889,87.6785472222,3116
27.6800638889,87.7036861111,3116
27.6244333333,87.7098333333,3117
27.6590111111,87.6024916667,3118
27.6167472222,87.7041111111,3119
27.6687416667,87.6721555556,3119
27.7846194444,87.4783083333,3120
27.6845555556,87.7004027778,3120
27.6587388889,87.6609694444,3120
27.6160583333,87.3947444444,3122
27.6839972222,87.7010555556,3122
27.6678888889,87.6718444444,3122
27.6681722222,87.6718416667,3122
27.6247222222,87.710475,3122
27.7429527778,87.2532277778,3123
27.7851916667,87.4789472222,3123
27.6595916667,87.6612833333,3123
27.6862472222,87.6997361111,3123
27.6842777778,87.7007305556,3123
27.7483555556,87.2557277778,3124
27.65815,87.6012083333,3124
27.6837166667,87.7013833333,3124
27.6590222222,87.6609666667,3124
27.7480722222,87.2557305556,3125
27.3519972222,87.9185583333,3126
27.3481972222,87.9392138889,3126
27.6627361111,87.6076138889,3126
27.6145611111,87.4622555556,3126
27.6567333333,87.6009055556,3126
27.7477916667,87.2557361111,3127
27.6850833333,87.6961944444,3127
27.6750222222,87.6785444444,3127
27.3507,87.9337138889,3129
27.6848388889,87.7004,3129
27.6202,87.7105277778,3129
27.6541694444,87.6271055556,3129
27.6493583333,87.6555916667,3129
27.6190666667,87.7102194444,3129
27.69795,87.5680611111,3130
27.6247194444,87.7101527778,3130
27.7475083333,87.2557416667,3131
27.3476444444,87.9408305556,3131
27.3473638889,87.9411555556,3131
27.6512055556,87.5854694444,3131
27.6979555556,87.5683833333,3132
27.6979583333,87.5687083333,3133
27.7492083333,87.2560361111,3134
27.748925,87.2560416667,3134
27.7486416667,87.2560472222,3134
27.3533583333,87.9117777778,3134
27.3482,87.9395361111,3134
27.6587361111,87.6606472222,3134
27.6661555556,87.6101555556,3134
27.7494888889,87.2560333333,3135
27.3530833333,87.9127472222,3135
27.3528027778,87.9130722222,3135
27.6487916667,87.626525,3135
27.3530805556,87.912425,3136
27.348475,87.9385666667,3136
27.6851222222,87.7003972222,3136
27.649075,87.6265222222,3137
27.6590083333,87.6021666667,3137
27.6167611111,87.705725,3137
27.6959222222,87.5632416667,3138
27.7432416667,87.2535444444,3139
27.3536361111,87.9111305556,3139
27.6758416667,87.675625,3139
27.3484777778,87.9388888889,3140
27.347925,87.9405055556,3140
27.7843361111,87.4783111111,3140
27.615775,87.3947472222,3140
27.6598722222,87.6612805556,3140
27.7854777778,87.4792666667,3141
27.6185472222,87.4647833333,3141
27.6499027778,87.653325,3141
27.684,87.7013777778,3141
27.650775,87.6558972222,3141
27.3533611111,87.9121,3142
27.624725,87.7108,3142
27.6630194444,87.6076083333,3142
27.6627361111,87.6651222222,3142
27.3536388889,87.9114527778,3143
27.6284416667,87.4145861111,3143
27.6517611111,87.5844916667,3143
27.6148472222,87.462575,3143
27.3482027778,87.9398583333,3144
27.6536166667,87.6574777778,3144
27.6281583333,87.4145916667,3145
27.6706944444,87.699275,3145
27.6317888889,87.4106638889,3146
27.3519944444,87.9182361111,3147
27.6496416667,87.6555888889,3147
27.65845,87.6603277778,3147
27.65645,87.6009083333,3147
27.7131861111,87.2685694444,3148
27.68625,87.7000611111,3148
27.3522833333,87.9188777778,3149
27.6167555556,87.7050777778,3149
27.6684555556,87.6718361111,3149
27.6485111111,87.6268527778,3150
27.6753055556,87.6788638889,3150
27.6693083333,87.6724722222,3150
27.6584361111,87.6015277778,3150
27.3538888889,87.9072638889,3151
27.3522833333,87.9192,3151
27.3487555556,87.9382444444,3151
27.6633027778,87.6076055556,3151
27.6859666667,87.7000638889,3151
27.6667305556,87.66895,3151
27.3509388889,87.9279111111,3152
27.6630222222,87.6654416667,3152
27.6167583333,87.7054027778,3152
27.6526,87.5835111111,3152
27.7435277778,87.2538638889,3153
27.3528055556,87.9133944444,3153
27.7432444444,87.2538694444,3154
27.65445,87.6271,3154
27.68035,87.7040083333,3154
27.6523194444,87.5838388889,3154
27.6854027778,87.7003916667,3155
27.352525,87.9137194444,3156
27.3482055556,87.9401805556,3156
27.6627333333,87.6647972222,3156
27.3470833333,87.9414805556,3157
27.6823194444,87.7030138889,3157
27.7840583333,87.4786388889,3158
27.6976777778,87.5690333333,3158
27.649925,87.6555861111,3158
27.3522861111,87.9195222222,3159
27.6188944444,87.3956722222,3159
27.6590055556,87.6018444444,3159
27.3539166667,87.9108055556,3160
27.6864972222,87.5539916667,3160
27.6512083333,87.5857916667,3160
27.3519916667,87.9179138889,3161
27.6698777778,87.6727888889,3161
27.6600888889,87.6254166667,3161
27.6755888889,87.6788583333,3161
27.6584472222,87.6600055556,3161
27.7641833333,87.2334888889,3162
27.7639027778,87.2334916667,3162
27.6964833333,87.5629111111,3162
27.6502083333,87.6555833333,3162
27.6856861111,87.7003888889,3162
27.6482333333,87.6271777778,3163
27.6504888889,87.6555777778,3163
27.3538916667,87.9079083333,3164
27.3509861111,87.9340333333,3164
27.6587194444,87.601525,3164
27.6962055556,87.5632361111,3164
27.6635861111,87.6076027778,3164
27.6193472222,87.7102166667,3164
27.6603694444,87.6254111111,3164
27.3538916667,87.9075861111,3165
27.3538861111,87.9069416667,3165
27.3539138889,87.9104833333,3166
27.6561694444,87.6009111111,3168
27.6956416667,87.5635666667,3170
27.6758722222,87.6788555556,3170
27.7440972222,87.2541777778,3171
27.3525277778,87.9140416667,3171
27.783775,87.4786444444,3171
27.6558888889,87.6012388889,3171
27.6667277778,87.6686277778,3171
27.7458,87.2547972222,3172
27.7438138889,87.2541833333,3172
27.6633055556,87.6654388889,3172
27.6890555556,87.5552527778,3172
27.6520416667,87.5841666667,3172
27.6199166667,87.7105333333,3172
27.669025,87.6721527778,3173
27.6673861111,87.6201555556,3173
27.6638722222,87.6079222222,3173
27.7854805556,87.4795888889,3174
27.6191833333,87.3959888889,3174
27.618825,87.4644583333,3174
27.6987472222,87.5632027778,3174
27.6196333333,87.7105361111,3174
27.6701027778,87.6963722222,3175
27.6853611111,87.6958694444,3175
27.6584444444,87.6596805556,3176
27.7636222222,87.2338194444,3177
27.6704083333,87.6989555556,3177
27.6479527778,87.6275055556,3177
27.6261416667,87.46145,3177
27.3519888889,87.9175916667,3178
27.3512194444,87.9275861111,3178
27.3470861111,87.9418027778,3178
27.6985555556,87.5719305556,3178
27.6606527778,87.6254083333,3178
27.6531611111,87.5831833333,3178
27.6701055556,87.6966972222,3179
27.6707277778,87.6731027778,3179
27.6170277778,87.7037833333,3179
27.7455166667,87.2548027778,3180
27.6327444444,87.2775861111,3180
27.632075,87.4109805556,3180
27.6258638889,87.461775,3180
27.6704111111,87.6992777778,3180
27.6679055556,87.42985,3181
27.6274,87.7249777778,3181
27.6679083333,87.4301722222,3182
27.6449888889,87.6420777778,3182
27.6701083333,87.6970194444,3182
27.7834916667,87.4786472222,3183
27.6274027778,87.7253027778,3183
27.6806361111,87.7043277778,3183
27.6661527778,87.6098305556,3183
27.6247277778,87.7111222222,3183
27.6679111111,87.4304944444,3184
27.666725,87.6683027778,3184
27.6512138889,87.5861138889,3184
27.6264222222,87.4611222222,3184
27.6194694444,87.3963083333,3185
27.7554583333,87.258525,3186
27.6985583333,87.5722555556,3186
27.6710111111,87.6731,3186
27.7452361111,87.2548083333,3187
27.7443833333,87.2544972222,3187
27.3522472222,87.9143666667,3187
27.3490388889,87.9382416667,3187
27.6679166667,87.4308194444,3187
27.6449833333,87.6417555556,3187
27.6479555556,87.6278277778,3187
27.659525,87.6257444444,3187
27.7854861111,87.4799138889,3188
27.6701611111,87.6727861111,3188
27.6758388889,87.6753027778,3188
27.6635888889,87.6654333333,3189
27.6630138889,87.6644722222,3189
27.6982694444,87.5716111111,3189
27.6704444444,87.6727833333,3189
27.6609361111,87.6254055556,3190
27.6715805556,87.6734138889,3190
27.6255833333,87.4621027778,3190
27.6330305556,87.2779055556,3191
27.6982666667,87.5712888889,3191
27.7557444444,87.2588416667,3192
27.6598083333,87.6257416667,3192
27.3541944444,87.9101583333,3193
27.6274055556,87.725625,3193
27.6479611111,87.62815,3193
27.6556055556,87.6012416667,3193
27.6191083333,87.4644527778,3193
27.6145583333,87.4619333333,3194
27.6862166667,87.5539972222,3194
27.6528833333,87.5835083333,3194
27.6274083333,87.7259472222,3194
27.6676194444,87.4295305556,3195
27.6539,87.657475,3195
27.6701111111,87.6973416667,3195
27.6712944444,87.6730944444,3195
27.7511888889,87.2563277778,3196
27.3541916667,87.9098361111,3196
27.3541861111,87.9091944444,3196
27.3468055556,87.9421277778,3196
27.6976805556,87.5693583333,3196
27.7557472222,87.2591666667,3197
27.3541888889,87.9095166667,3197
27.6641527778,87.6079166667,3197
27.6695916667,87.6724694444,3197
27.6534444444,87.5831777778,3197
27.3541833333,87.9088722222,3198
27.6278805556,87.4149166667,3198
27.6721472222,87.6737305556,3198
27.3517055556,87.9172722222,3199
27.3465305556,87.9430972222,3199
27.6449805556,87.6414333333,3199
27.6267,87.4607944444,3199
27.6273972222,87.7246555556,3199
27.6333166667,87.2782222222,3200
27.3541805556,87.90855,3200
27.6618694444,87.6631944444,3200
27.6701138889,87.6976666667,3201
27.6718638889,87.6734111111,3201
27.6612194444,87.6254,3201
27.6667222222,87.6679805556,3201
27.7514722222,87.256325,3202
27.6479638889,87.628475,3202
27.7636277778,87.2341444444,3203
27.7560333333,87.2594861111,3203
27.3465277778,87.942775,3203
27.6761583333,87.679175,3203
27.3515,87.9275833333,3204
27.6638722222,87.6654305556,3204
27.35225,87.9146888889,3205
27.6673333333,87.4292111111,3205
27.7832138889,87.478975,3205
27.6676361111,87.4311444444,3205
27.3541777778,87.9082277778,3206
27.3541666667,87.9066166667,3206
27.6197555556,87.3966277778,3206
27.6644361111,87.6079138889,3206
27.6266972222,87.4604722222,3206
27.6893388889,87.5552472222,3206
27.6701166667,87.6979888889,3206
27.7563222222,87.2598027778,3207
27.6698166667,87.6960527778,3207
27.64825,87.6287944444,3207
27.6658666667,87.6095111111,3207
27.7566083333,87.2601222222,3208
27.3493194444,87.9379166667,3208
27.6755527778,87.6749833333,3208
27.7520388889,87.2563138889,3209
27.6979805556,87.5709694444,3209
27.3468083333,87.94245,3210
27.3465333333,87.9434194444,3210
27.6601527778,87.6609527778,3210
27.6701194444,87.6983111111,3210
27.6584722222,87.6923111111,3210
27.7568944444,87.2604416667,3211
27.7517555556,87.2563194444,3211
27.3541638889,87.9062944444,3211
27.6323611111,87.4113,3211
27.6647222222,87.6082333333,3211
27.6512166667,87.5864388889,3211
27.5902888889,87.7163666667,3212
27.6618666667,87.6628694444,3212
27.6253,87.4621055556,3212
27.6615,87.6253972222,3212
27.617025,87.7034611111,3212
27.7829305556,87.4789777778,3213
27.6976861111,87.5696805556,3213
27.6970472222,87.5625805556,3213
27.6266916667,87.46015,3213
27.6655805556,87.6091916667,3213
27.6701222222,87.6986361111,3213
27.6271277778,87.726275,3213
27.5905694444,87.7160416667,3214
27.7571805556,87.2607611111,3215
27.6145555556,87.4616111111,3215
27.6985638889,87.5725777778,3215
27.6764416667,87.6791722222,3215
27.3525722222,87.9198416667,3216
27.6581916667,87.6923138889,3216
27.3517027778,87.91695,3217
27.6724305556,87.6737277778,3217
27.6537277778,87.583175,3217
27.752325,87.2566333333,3218
27.5900083333,87.7166944444,3218
27.6512194444,87.5867611111,3218
27.7574666667,87.2610777778,3219
27.3541611111,87.9059722222,3219
27.3519694444,87.9150138889,3219
27.3517805556,87.9272583333,3219
27.7854888889,87.4802361111,3219
27.6154972222,87.395075,3219
27.6271333333,87.7265972222,3219
27.7526055556,87.2566305556,3220
27.3512694444,87.9343527778,3220
27.6673583333,87.4314722222,3220
27.6592472222,87.6260722222,3221
27.6541972222,87.5738,3222
27.6457027778,87.5726194444,3222
27.5908472222,87.7157138889,3222
27.6767222222,87.6791694444,3223
27.6988527778,87.5732194444,3223
27.6953611111,87.5635722222,3223
27.6587472222,87.57665,3223
27.6630111111,87.66415,3223
27.66705,87.4292138889,3224
27.6584416667,87.6593583333,3224
27.5914083333,87.7150638889,3224
27.6624388889,87.6635083333,3224
27.6967666667,87.5629055556,3224
27.6744138889,87.6740277778,3224
27.6695305556,87.6957333333,3224
27.6584611111,87.5763305556,3224
27.5897305556,87.7170194444,3224
27.6587583333,87.6926305556,3224
27.7574722222,87.2614027778,3225
27.6667194444,87.6676583333,3225
27.6452722222,87.6423972222,3225
27.6579083333,87.6923166667,3225
27.6621527778,87.6631888889,3225
27.6752666667,87.6746638889,3226
27.352575,87.9201638889,3227
27.6950805556,87.5638972222,3228
27.3541583333,87.90565,3229
27.6541833333,87.6574722222,3229
27.6979777778,87.5706472222,3229
27.6512222222,87.5870833333,3229
27.6250194444,87.4621111111,3230
27.6749805556,87.6743444444,3230
27.3517,87.9166277778,3231
27.7826472222,87.4789833333,3231
27.6976888889,87.5700027778,3231
27.6823222222,87.7033388889,3231
27.667075,87.431475,3232
27.66415,87.6651055556,3232
27.6269722222,87.4598222222,3232
27.6539111111,87.5734805556,3232
27.6746944444,87.674025,3232
27.6170222222,87.7031388889,3233
27.6985666667,87.5729,3233
27.6544777778,87.5737972222,3233
27.7628166667,87.2593777778,3234
27.7577583333,87.2617194444,3234
27.3465361111,87.9437416667,3234
27.6553222222,87.6012444444,3234
27.657625,87.6923222222,3234
27.61455,87.4612888889,3234
27.6590305556,87.5766444444,3234
27.6650055556,87.6082305556,3234
27.6727138889,87.673725,3234
27.5897333333,87.7173416667,3234
27.7633861111,87.2596916667,3235
27.3525777778,87.9204861111,3235
27.3520638889,87.9272555556,3235
27.6482527778,87.6291166667,3235
27.6617833333,87.6253944444,3235
27.76225,87.2593861111,3236
27.6741277778,87.6737083333,3236
27.7631027778,87.2596972222,3237
27.3496,87.9379138889,3237
27.6652916667,87.60855,3237
27.6988555556,87.5735444444,3237
27.7583277778,87.2620361111,3238
27.7580444444,87.2620388889,3238
27.6809222222,87.7046472222,3238
27.6133194444,87.4522638889,3238
27.6485361111,87.5732277778,3238
27.64925,87.5877555556,3238
27.6627222222,87.6635055556,3238
27.7636722222,87.2600111111,3239
27.6631805556,87.6237611111,3239
27.6630083333,87.663825,3239
27.7608555556,87.2607027778,3240
27.7588972222,87.26235,3240
27.7586138889,87.2623527778,3240
27.3516972222,87.9163055556,3240
27.6482472222,87.5725861111,3240
27.6540083333,87.5831722222,3240
27.6536277778,87.5734833333,3240
27.6655777778,87.6088694444,3240
27.6604361111,87.66095,3240
27.6193888889,87.4641277778,3240
27.6590444444,87.69295,3240
27.6773333333,87.4387611111,3241
27.6269694444,87.4595,3241
27.6770083333,87.6794888889,3241
27.3498805556,87.9375888889,3242
27.6776166667,87.4387583333,3242
27.6856416667,87.6955416667,3242
27.7608583333,87.261025,3243
27.6275972222,87.4149222222,3243
27.6485333333,87.5729055556,3244
27.6976916667,87.5703277778,3244
27.6729972222,87.6737222222,3244
27.5911305556,87.7157111111,3244
27.6482444444,87.5722611111,3244
27.6142611111,87.4606472222,3245
27.6269638889,87.4591777778,3245
27.7852083333,87.4805638889,3246
27.6446861111,87.6401444444,3246
27.6593138889,87.5766416667,3246
27.6667694444,87.4295416667,3247
27.6667166667,87.6673361111,3247
27.7605805556,87.2613527778,3248
27.3519722222,87.9153361111,3248
27.6271361111,87.7269194444,3248
27.6495333333,87.5877527778,3248
27.3523444444,87.9269333333,3249
27.8065583333,87.4430666667,3249
27.6446944444,87.6411138889,3249
27.6501861111,87.6533222222,3249
27.6547611111,87.5737916667,3249
27.6772916667,87.6794861111,3249
27.6152138889,87.3950777778,3250
27.5894527778,87.7176694444,3250
27.6754833333,87.5547833333,3250
27.6629027778,87.6240888889,3250
27.6832611111,87.6829694444,3250
27.6133166667,87.4519416667,3251
27.6620666667,87.6253916667,3251
27.6988583333,87.5738666667,3251
27.6161416667,87.6999194444,3251
27.7605833333,87.261675,3252
27.3516944444,87.9159833333,3252
27.8062777778,87.4433944444,3252
27.6247361111,87.4621138889,3252
27.6145472222,87.4609638889,3252
27.6732777778,87.6737166667,3252
27.6584388889,87.6590361111,3252
27.677575,87.6794833333,3252
27.6158527778,87.6992777778,3252
27.6584583333,87.5760055556,3252
27.8065527778,87.4427416667,3253
27.653625,87.5731611111,3253
27.6947972222,87.5639027778,3253
27.6170166667,87.7028138889,3253
27.3501638889,87.9375861111,3254
27.7823666667,87.4789861111,3254
27.6812027778,87.7046444444,3254
